2023-06-20 17:18:49.371 +00:00 [INF] Worker Service has started
2023-06-20 17:48:59.989 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:00.151 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:00.294 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:00.461 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:00.638 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:00.802 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:00.979 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:01.146 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:01.338 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:01.509 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:01.683 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:01.856 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:02.024 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:02.171 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:02.300 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:02.458 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:02.607 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:02.755 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:02.885 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:03.004 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:03.196 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:03.376 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:03.553 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:03.694 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:03.798 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:03.947 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:04.090 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:04.218 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:04.350 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:04.489 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:04.618 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:04.757 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:04.891 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:05.041 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:05.149 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:05.350 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:05.452 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:05.581 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:05.682 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:05.811 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:05.916 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:06.050 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:06.151 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:06.285 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:06.386 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:06.515 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:06.620 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:06.726 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:06.830 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:06.968 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:07.097 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:07.239 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:07.354 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:07.488 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:07.627 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:07.740 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:07.877 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:08.020 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:08.154 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:08.254 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:08.389 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:08.494 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:08.631 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:08.731 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:08.841 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:08.977 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:09.106 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:09.235 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:09.342 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:09.454 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:09.559 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:09.667 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:09.773 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:09.880 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:10.021 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:10.128 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:10.233 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:10.338 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:10.474 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:10.580 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:10.709 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:10.825 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:10.954 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:11.058 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:11.198 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:11.315 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:11.421 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:11.524 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:11.653 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:11.782 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:11.920 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:12.026 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:12.125 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:12.236 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:12.339 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:12.468 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:12.609 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:12.738 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:12.872 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:13.001 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:13.109 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:13.210 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:13.339 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:13.482 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:13.584 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:13.730 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:13.874 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:14.003 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:14.104 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:14.241 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:14.383 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:14.483 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:14.613 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:14.713 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:14.856 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:14.974 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:15.075 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:15.181 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:15.321 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:15.462 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:15.567 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:15.672 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:15.775 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:15.881 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:16.010 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:16.111 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:16.240 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:16.342 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:16.442 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:16.546 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:16.648 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:16.754 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:16.883 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:17.020 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:17.126 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:17.227 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:17.362 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:17.462 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:17.567 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:17.668 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:17.798 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:17.932 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:18.041 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:18.142 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:18.271 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:18.400 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:18.534 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:18.675 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:18.776 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:18.882 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:19.011 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:19.112 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:19.249 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:19.353 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:19.462 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:19.560 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:19.667 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:19.770 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:19.876 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:20.005 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:20.134 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:20.236 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:20.365 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:20.471 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:20.606 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:20.710 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:20.839 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:20.973 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:21.074 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:21.203 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:21.346 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:21.487 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:21.623 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:21.724 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:21.859 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:22.000 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:22.099 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:22.204 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:22.333 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:22.462 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:22.563 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:22.667 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:22.770 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:22.875 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:22.981 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:23.088 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:23.190 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:23.324 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:23.423 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:23.552 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:23.687 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:23.791 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:23.927 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:24.077 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:24.222 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:24.366 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:24.468 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:24.580 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:24.709 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:24.838 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:24.977 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:25.106 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:25.213 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:25.342 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:25.478 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:25.582 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:25.683 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:25.813 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:25.918 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:26.053 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:26.182 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:26.317 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:26.418 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:26.547 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:26.646 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:26.775 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:26.913 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:27.016 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:27.145 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:27.245 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:27.358 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:27.462 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:27.592 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:27.697 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:27.840 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:27.978 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:28.081 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:28.210 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:28.338 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:28.468 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:28.581 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:28.716 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:28.862 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:29.005 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:29.143 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:29.247 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:29.350 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:29.452 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:29.558 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:29.660 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:29.789 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:29.918 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:30.021 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:30.126 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:30.230 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:30.373 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:30.473 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:30.579 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:30.681 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:30.816 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:30.945 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:31.090 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:31.233 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:31.341 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:49:31.446 +00:00 [INF] New Provider Prescription loaded
